addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x80120514	80	func_80120514	medium	1	u32	0	1	24	s0|ra	orphan
0x80120564	80	func_80120564	medium	1	u32	0	1	24	s0|ra	orphan
0x801205B4	80	func_801205B4	medium	1	u32	0	1	24	s0|ra	orphan
0x80120604	256	func_80120604	low	1	u32	1	0	0		leaf|orphan
0x80120704	292	func_80120704	low	1	u32	1	0	0		leaf|orphan
0x80120828	248	func_80120828	low	1	u32	1	0	0		leaf|orphan
0x80120920	316	func_80120920	low	1	u32	1	0	0		leaf|orphan
0x80120B44	36	func_80120B44	medium	0	u32	0	1	24	ra	orphan
0x80120B68	36	func_80120B68	medium	0	u32	0	1	24	ra	orphan
0x80120B8C	172	func_80120B8C	medium	0	u32	1	1	24	ra	orphan
0x80120C38	180	func_80120C38	medium	0	u32	1	1	24	ra	orphan
0x80120CEC	164	func_80120CEC	medium	0	u32	0	1	24	ra	orphan
0x80120D90	168	func_80120D90	medium	0	u32	1	1	24	ra	orphan
0x80121020	152	func_80121020	high	0	u32	1	0	0		leaf
0x80121240	588	func_80121240	medium	4	u32	0	0	24	s0|s1|s2|s3|s4	leaf|orphan
0x80121604	144	func_80121604	low	3	u32	0	0	0		leaf|orphan
0x80121694	184	func_80121694	high	0	u32	1	1	0	s0|s1|s2|s3|ra	
0x801219D8	168	func_801219D8	high	2	u32	2	0	0		leaf
0x80121A80	192	func_80121A80	low	2	u32	1	0	0		leaf|orphan
0x80121B40	80	func_80121B40	low	1	u32	4	0	0		leaf|orphan
0x80121B90	32	func_80121B90	high	1	u32	4	0	0		leaf
0x80121BB0	64	func_80121BB0	high	0	u32	33	0	0		leaf
0x80121C58	32	func_80121C58	medium	2	void	0	1	24	ra	orphan
0x80121C78	60	func_80121C78	medium	1	u32	0	1	24	ra	orphan
0x80121D18	76	func_80121D18	medium	2	u32	0	1	24	ra	orphan
0x80121D64	148	func_80121D64	medium	1	u32	0	1	24	ra	orphan
0x80121DF8	148	func_80121DF8	medium	1	u32	0	1	24	s0|ra	orphan
0x80121E8C	192	func_80121E8C	medium	1	u32	1	2	24	s0|ra	orphan
0x80122038	72	func_80122038	verified	1	u32	7	0	24	ra	indirect
0x80122154	104	func_80122154	verified	2	u32	2	1	24	ra	
0x801221BC	200	func_801221BC	high	1	u32	4	0	0		leaf
0x80122780	64	func_80122780	medium	0	void	1	5	24	ra	orphan
0x80122810	80	func_80122810	medium	0	void	0	7	24	ra	orphan
0x80122860	356	func_80122860	medium	0	u32	1	6	24	ra	orphan
0x801229C4	124	func_801229C4	medium	0	u32	2	5	24	ra	orphan
0x80122A40	124	func_80122A40	medium	0	u32	0	5	24	ra	orphan
0x80122ABC	236	func_80122ABC	medium	0	u32	2	1	32	s0|s1|ra	orphan
0x80122BA8	236	func_80122BA8	medium	0	u32	2	1	32	s0|s1|ra	orphan
0x80122C94	188	func_80122C94	medium	0	u32	3	1	24	ra	orphan
0x80122D50	236	func_80122D50	medium	0	u32	1	1	32	s0|s1|ra	orphan
0x80122E3C	20	func_80122E3C	low	0	u32	3	0	0		leaf|orphan
0x80122E64	64	func_80122E64	low	0	u32	2	0	0		leaf|orphan
0x80122EA4	472	func_80122EA4	medium	0	u32	2	1	32	s0|s1|ra	orphan
0x8012307C	236	func_8012307C	medium	0	u32	2	1	32	s0|s1|ra	orphan
0x80123168	68	func_80123168	low	0	u32	1	0	0		leaf|orphan
0x801231AC	72	func_801231AC	medium	0	void	2	1	24	ra	orphan
0x801231F4	72	func_801231F4	low	1	void	1	0	0		leaf|orphan
0x8012323C	104	func_8012323C	medium	0	u32	1	1	32	s0|s1|ra	orphan
0x801232A4	40	func_801232A4	low	0	u32	1	0	0		leaf|orphan
0x801232CC	40	func_801232CC	high	0	u32	2	0	0		leaf
0x801232F4	108	func_801232F4	medium	0	u32	1	2	32	s0|s1|ra	orphan
0x80123360	100	func_80123360	medium	0	u32	1	1	32	s0|s1|ra	orphan
0x801233C4	128	func_801233C4	low	0	u32	1	0	0		leaf|orphan
0x80123444	40	func_80123444	low	0	u32	1	0	0		leaf|orphan
0x8012346C	200	func_8012346C	low	3	u32	0	0	0		leaf|orphan
0x80123534	64	func_80123534	medium	2	u32	8	1	32	ra	orphan
0x80123574	64	func_80123574	verified	2	u32	15	1	32	ra	
0x801236A4	80	func_801236A4	high	4	u32	2	0	0		leaf
0x801236F4	184	func_801236F4	low	1	u32	0	0	0		leaf|orphan
0x801237AC	44	func_801237AC	high	0	u32	0	1	24	ra	addr_taken
0x801237D8	44	func_801237D8	verified	0	u32	1	1	24	ra	addr_taken
0x8012385C	48	func_8012385C	high	1	u32	0	0	0		leaf|addr_taken
0x8012388C	96	func_8012388C	verified	2	void	2	1	32	s0|s1|ra	
0x80123958	40	func_80123958	high	1	u32	9	0	0		leaf
0x80123CC4	304	func_80123CC4	medium	3	u32	0	1	32	s0|s1|s2|ra	orphan
0x80123DF4	92	func_80123DF4	low	2	u32	0	0	0		leaf|orphan
0x801240EC	68	func_801240EC	medium	0	u32	0	1	24	ra	orphan
0x801245EC	340	func_801245EC	medium	2	u32	0	3	32	s0|s1|s2|ra	orphan
0x80124740	64	func_80124740	low	1	u32	1	0	0		leaf|orphan
0x80124780	52	func_80124780	low	2	u32	1	0	0		leaf|orphan
0x80124CA0	140	func_80124CA0	medium	2	u32	0	1	24	ra	orphan
0x80124D2C	132	func_80124D2C	medium	1	u32	1	1	24	s0|ra	orphan
0x80124F7C	100	func_80124F7C	low	2	u32	0	0	0		leaf|orphan
0x80124FE0	72	func_80124FE0	low	2	u32	0	0	0		leaf|orphan
0x80125028	60	func_80125028	medium	2	u32	0	1	24	ra	orphan
0x80125064	140	func_80125064	medium	0	u32	2	2	24	ra	orphan|indirect
0x80125314	8	func_80125314	low	0	void	1	0	0		leaf|orphan
0x801253EC	248	func_801253EC	medium	2	u32	0	1	24	s0|ra	orphan
0x801254E4	152	func_801254E4	medium	1	u32	0	2	40	s0|s1|s2|s3|ra	orphan
0x8012557C	472	func_8012557C	medium	2	u32	0	1	24	ra	orphan
0x801257C8	68	func_801257C8	low	2	u32	0	0	0		leaf|orphan
0x8012580C	124	func_8012580C	medium	0	u32	0	1	32	s0|s1|ra	orphan
0x80125888	124	func_80125888	medium	0	u32	0	1	32	s0|s1|ra	orphan
0x801259A0	32	func_801259A0	low	2	u32	2	0	0		leaf|orphan
0x801259C0	64	func_801259C0	medium	0	u32	0	0	24	ra	orphan|indirect
0x80125AE8	140	func_80125AE8	medium	1	u32	0	1	24	ra	orphan
0x80125B74	140	func_80125B74	medium	1	u32	0	1	24	ra	orphan
0x80125C00	140	func_80125C00	medium	1	u32	0	1	24	ra	orphan
0x80125C8C	140	func_80125C8C	medium	1	u32	0	1	24	ra	orphan
0x80125D18	60	func_80125D18	low	3	u32	4	0	0		leaf|orphan
0x80125D54	332	func_80125D54	medium	0	u32	0	3	32	s0|s1|ra	orphan
